time	TH3	TH2	TH1	E8	E7	E6	E5	E3	E5_T3	E4_T3	E1_T2	Gn	Fn	En	Dn	Cn	Bn	An	Es	Ds	Cs	Bs	As	C2	C1	CM9	CM8	CM7	CM6.2	CM6	CM5	CM4	CM3	CM2	CM1	BS2	BS1	W4	W3_W2	W1
-8554.5												0																												
-8549.5												0.00E+00																												
-8544.5												0.00E+00																												
-8539.5												0.00E+00																												
-8534.5												0.00E+00																												
-8529.5												0.00E+00																												
-8524.5												0.00E+00																												
-8519.5												0.00E+00																												
-8514.5												0.00E+00																												
-8509.5												0.00E+00																												
-8504.5												0																												
-8499.5												0.00E+00																												
-8494.5												0.00E+00																												
-8489.5												0.00E+00																												
-8484.5												0.00E+00																												
-8479.5												0.00E+00																												
-8474.5												0.00E+00																												
-8469.5												0.00E+00																												
-8464.5												0																												
-8459.5												0.00E+00																												
-8454.5												0.00E+00																												
-8449.5												0.00E+00																												
-8444.5												0.00E+00																												
-8439.5												0.00E+00																												
-8434.5												0.00E+00																												
-8429.5												0.00E+00																												
-8424.5												0.00E+00																												
-8419.5												0.00E+00																												
-8414.5												0.00E+00																												
-8409.5												0.00E+00																												
-8404.5												0.00E+00																												
-8399.5												0.00E+00																												
-8394.5												0.00E+00																												
-8389.5												0.00E+00																												
-8384.5												0																												
-8379.5												0																												
-8374.5												0.00E+00																												
-8369.5												0.00E+00																												
-8364.5												0.00E+00																												
-8359.5												0																												
-8354.5												0																												
-8349.5												0.00E+00																												
-8344.5												0																												
-8339.5												0																												
-8334.5												0.00E+00																												
-8329.5												0.00E+00																												
-8324.5												0.00E+00																												
-8319.5									1.67E-06			0.00E+00																												
-8314.5									1.25E-06			0.00E+00																												
-8309.5									8.35E-07			0.00E+00																												
-8304.5									0.000001041			0																												
-8299.5									6.25E-07			0.00E+00																												
-8294.5									8.35E-07			0.00E+00																												
-8289.5									6.25E-07			0.00E+00																												
-8284.5									1.25E-06			0.00E+00																												
-8279.5									8.35E-07			0.00E+00																												
-8274.5									1.25E-06			0.00E+00																												
-8269.5									0.000001041			0																												
-8264.5									1.67E-06			0.00E+00																												
-8259.5									1.46E-06			0.00E+00																												
-8254.5									8.35E-07			0.00E+00																												
-8249.5									0.000001041			0																												
-8244.5									8.35E-07			0.00E+00																												
-8239.5									1.25E-06			0.00E+00																												
-8234.5									1.67E-06			0.00E+00																												
-8229.5									0.000001876			0																												
-8224.5									0.000002082			0																												
-8219.5									0.000001876			0																												
-8214.5									1.25E-06			0.00E+00																												
-8209.5									0.000001876			0																												
-8204.5									1.25E-06			0.00E+00																												
-8199.5									0.000002082			0																												
-8194.5									0.000002082			0																												
-8189.5									8.35E-07			0.00E+00																												
-8184.5									2.29E-06			0.00E+00																												
-8179.5									6.25E-07			0.00E+00																												
-8174.5									2.92E-06			0.00E+00																												
-8169.5									6.25E-07			0.00E+00																												
-8164.5									0.000001041			0																												
-8159.5									0.000001876			0																												
-8154.5									1.46E-06			0.00E+00																												
-8149.5									1.67E-06			0.00E+00																												
-8144.5									2.08E-06			0.00E+00																												
-8139.5									1.46E-06			0.00E+00																												
-8134.5									2.29E-06			0.00E+00																												
-8129.5									0.000002082			0																												
-8124.5									3.13E-06			0.00E+00																												
-8119.5									1.25E-06			0.00E+00																												
-8114.5									1.67E-06			0.00E+00																												
-8109.5									3.13E-06			0.00E+00																												
-8104.5									0.000001041			0																												
-8099.5									0.000002082			0																												
-8094.5									0.000003333			0																												
-8089.5									0.000002082			0																												
-8084.5									2.71E-06			0.00E+00																												
-8079.5									1.25E-06			0.00E+00																												
-8074.5									0.000003542			0																												
-8069.5									2.50E-06			0.00E+00																												
-8064.5									1.46E-06			0.00E+00																												
-8059.5									0.000003958			0																												
-8054.5									3.13E-06			0.00E+00																												
-8049.5									0.000001876			0																												
-8044.5									0.000003748			0																												
-8039.5									2.50E-06			0.00E+00																												
-8034.5									0.000001876			0																												
-8029.5									0.000003333			0																												
-8024.5									1.46E-06			0.00E+00																												
-8019.5									2.50E-06			0.00E+00																												
-8014.5									0.000003333			0																												
-8009.5									2.71E-06			0.00E+00																												
-8004.5									0.000004168			0																												
-7999.5									2.29E-06			0.00E+00																												
-7994.5									0.000004793			0																												
-7989.5									2.71E-06			0.00E+00																												
-7984.5									3.13E-06			0.00E+00																												
-7979.5									0.000003333			0																												
-7974.5									0.000003958			0																												
-7969.5									0.000003958			0																												
-7964.5									3.13E-06			0.00E+00																												
-7959.5									0.000005624			0																												
-7954.5									3.13E-06			0.00E+00																												
-7949.5									0.000003748			0																												
-7944.5									0.000004168			0																												
-7939.5									0.000004374			0																												
-7934.5									3.13E-06			0.00E+00																												
-7929.5									0.000003958			0.00E+00																												
-7924.5									2.50E-06			0.00E+00																												
-7919.5									0.000003748			0																												
-7914.5									0.000004793			0																												
-7909.5									0.000004583			0																												
-7904.5									0.000003748			0																												
-7899.5									0.000003748			0																												
-7894.5									0.000003542			0																												
-7889.5									0.000003542			0																												
-7884.5									0.000005418			0																												
-7879.5									0.000003333			0																												
-7874.5									0.000003958			0																												
-7869.5									0.000006665			0																												
-7864.5									0.000003748			0																												
-7859.5									0.000003542			0																												
-7854.5									0.000004793			0																												
-7849.5									0.000003958			0																												
-7844.5									0.000005418			0																												
-7839.5									0.000005418			0																												
-7834.5									0.000004374			0																												
-7829.5									0.000003542			0																												
-7824.5									0.000004374			0																												
-7819.5									0.000005834			0																												
-7814.5									0.000004374			0																												
-7809.5									0.000005418			0																												
-7804.5									0.000004793			0																												
-7799.5									0.000005209			0																												
-7794.5									0.000004999			0																												
-7789.5									0.000004374			0																												
-7784.5									0.000005209			0																												
-7779.5									0.000003748			0																												
-7774.5									0.00000604			0																												
-7769.5									0.000004793			0																												
-7764.5									0.000007085			0																												
-7759.5									0.000004999			0																												
-7754.5									0.00000604			0																												
-7749.5									0.000004793			0																												
-7744.5									0.000008541			0																												
-7739.5									0.000005418			0																												
-7734.5									0.000004374			0																												
-7729.5									0.000005418			0																												
-7724.5									0.000005834			0																												
-7719.5									0.00000604			0																												
-7714.5									0.000004168			5.21E-07																												
-7709.5									5.21E-06			2.19E-06																												
-7704.5									0.000003958			0.000003125																												
-7699.5									0.000006459			0.000004375																												
-7694.5									0.000005834			0.000005833																												
-7689.5									0.000008126			0.000005937																												
-7684.5									0.000004999			0.000006979																												
-7679.5									0.000005834			0.000009583																												
-7674.5									0.000006875			0.000010417																												
-7669.5									3.96E-06			1.14E-05																												
-7664.5									4.58E-06			1.51E-05																												
-7659.5									7.29E-06			2.34E-05																												
-7654.5									0.000006459			0.000026354																												
-7649.5									7.50E-06			2.85E-05																												
-7644.5									1.00E-05			3.95E-05																												
-7639.5									7.29E-06			5.51E-05																												
-7634.5									5.83E-06			6.69E-05																												
-7629.5									7.71E-06			8.35E-05																												
-7624.5									6.46E-06			1.01E-04																												
-7619.5									5.21E-06			1.26E-04																												
-7614.5									7.92E-06			1.41E-04																												
-7609.5									7.09E-06			1.46E-04																												
-7604.5									8.54E-06			1.97E-04																												
-7599.5									9.17E-06			2.66E-04																												
-7594.5									7.09E-06			3.22E-04																												
-7589.5									6.67E-06			3.22E-04																												
-7584.5									9.79E-06			3.23E-04																												
-7579.5									7.29E-06			3.26E-04																												
-7574.5									8.75E-06			3.38E-04																												
-7569.5									7.71E-06			3.43E-04																												
-7564.5									6.67E-06			3.31E-04																												
-7559.5									7.92E-06			3.32E-04																												
-7554.5									7.09E-06			3.29E-04																												
-7549.5									8.33E-06			3.29E-04																												
-7544.5									9.38E-06			3.42E-04																												
-7539.5									8.96E-06			3.41E-04																												
-7534.5									9.17E-06			3.44E-04																												
-7529.5									9.79E-06			3.24E-04																												
-7524.5									6.88E-06			3.41E-04																												
-7519.5									0.000010833			3.44E-04																												
-7514.5									0.000008126			0.0003287																												
-7509.5									0.000009167			3.19E-04																												
-7504.5									0.000009376			3.28E-04																												
-7499.5									0.000009792			0.0003435																												
-7494.5									0.00000771			0.0003266																												
-7489.5									0.000009167			0.0003386																												
-7484.5									0.000008541			0.0003292																												
-7479.5									0.000009167			0.0003314																												
-7474.5									0.000010001			0.0003309																												
-7469.5									0.000007085			0.0003442																												
-7464.5									0.000010417			0.0003204																												
-7459.5									0.000013334			0.0003355																												
-7454.5									0.000008332			0.0003275																												
-7449.5									0.000011042			0.0003303																												
-7444.5									0.000009376			0.0003422																												
-7439.5									0.000008751			0.0003392																												
-7434.5									0.000010833			0.000333																												
-7429.5									0.000010833			0.0003231																												
-7424.5									0.000010833			0.000337																												
-7419.5									0.000010001			0.0003456																												
-7414.5									0.000010833			0.0003284																												
-7409.5									0.000009792			0.0003307																												
-7404.5									0.000011042			0.0003235																												
-7399.5									0.000011249			0.0003303																												
-7394.5									0.000010208			0.0003217																												
-7389.5									0.000012915			0.0003429																												
-7384.5									0.000009792			0.0003306																												
-7379.5									0.000010623			0.0003229																												
-7374.5									1.04E-05			3.35E-04																												
-7369.5									1.25E-05			3.42E-04																												
-7364.5									0.000012709			0.0003343																												
-7359.5									0.00001375			0.0003315																												
-7354.5									0.000013334			0.0003324																												
-7349.5									0.000011874			0.0003447																												
-7344.5									0.000010208			3.30E-04																												
-7339.5									0.000012083			3.30E-04																												
-7334.5									0.000011042			0.0003268																												
-7329.5									0.000014375			0.0003234																												
-7324.5									0.000012709			0.0003241																												
-7319.5									0.000011874			0.0003308																												
-7314.5									0.00001375			0.0003346																												
-7309.5									0.000013124			0.0003298																												
-7304.5									0.000010623			0.0003457																												
-7299.5									0.00001375			0.00034																												
-7294.5									0.000012915			0.0003401																												
-7289.5									0.00001375			0.0003357																												
-7284.5									0.000011668			0.0003334																												
-7279.5									0.000010417			0.0003229																												
-7274.5									0.000012293			0.0003389																												
-7269.5									0.000014791			0.0003364																												
-7264.5									0.000014165			0.0003351																												
-7259.5									0.000016041			0.0003308																												
-7254.5									0.00001354			0.0003362																												
-7249.5									0.000013959			0.0003332																												
-7244.5									0.000015626			0.0003331																												
-7239.5									0.000017292			0.0003218																												
-7234.5									0.000015206			0.0003294																												
-7229.5									0.00002125			0.000334																												
-7224.5									0.000015			0.0003356																												
-7219.5									0.000014585			0.0003401																												
-7214.5									0.000017498			0.0003289																												
-7209.5									0.000018543			0.000335																												
-7204.5									0.000015626			0.0003255																												
-7199.5									0.000016457			0.0003324																												
-7194.5									0.000015626			0.0003324																												
-7189.5									0.000016457			0.0003336																												
-7184.5									0.000015832			0.0003317																												
-7179.5									0.000015206			0.0003351																												
-7174.5									0.000012293			0.0003275																												
-7169.5									0.000016457			0.0003278																												
-7164.5									0.000020415			0.0003392																												
-7159.5									0.00002104			0.0003306																												
-7154.5									1.65E-05			3.35E-04																												
-7149.5									1.52E-05			3.23E-04																												
-7144.5									0.000016457			0.000325																												
-7139.5									0.000018543			0.0003409																												
-7134.5									0.000020834			0.0003247																												
-7129.5									0.000019168			0.0003356																												
-7124.5									0.000017292			0.0003392																												
-7119.5									0.000020625			0.0003255																												
-7114.5									0.000019999			0.0003396																												
-7109.5									0.000020415			0.000337																												
-7104.5									0.000020834			0.0003322																												
-7099.5									0.00002125			0.0003254																												
-7094.5									0.000019584			0.000332																												
-7089.5									0.000019168			0.000333																												
-7084.5									0.000017708			0.0003337																												
-7079.5									0.000020415			0.0003296																												
-7074.5									0.000019168			0.0003424																												
-7069.5									0.000021666			0.000319																												
-7064.5									0.000019999			0.0003316																												
-7059.5									0.000021666			0.000336																												
-7054.5									0.000018958			0.0003292																												
-7049.5									0.000020625			0.0003304																												
-7044.5									0.000019584			0.0003362																												
-7039.5									0.000024167			0.0003367																												
-7034.5									0.000020209			0.0003326																												
-7029.5									0.000022501			0.0003365																												
-7024.5									0.000019999			0.000332																												
-7019.5									0.00002146			0.0003337																												
-7014.5									0.000023542			0.0003394																												
-7009.5									0.000028125			0.0003332																												
-7004.5									0.000027084			0.0003284																												
-6999.5									0.000023126			0.0003351																												
-6994.5									0.000024377			0.0003321																												
-6989.5									0.000022085			0.000326																												
-6984.5									0.000022707			0.0003304																												
-6979.5									0.000022501			0.0003353																												
-6974.5									0.000029376			0.0003344																												
-6969.5									0.00002146			0.0003368																												
-6964.5									0.000023542			0.0003427																												
-6959.5									0.00002729			0.0003532																												
-6954.5									0.000026043			0.0003316																												
-6949.5									0.000022085			0.0003335																												
-6944.5									0.000024377			0.0003367																												
-6939.5									0.000026043			0.0003381																												
-6934.5									0.000022085			0.0003268																												
-6929.5									0.000022916			0.0003181																												
-6924.5									0.00002896			0.0003289																												
-6919.5									0.000026874			0.0003357																												
-6914.5									0.00002875			0.0003327																												
-6909.5									0.000028541			0.0003385																												
-6904.5									0.000028125			0.0003319																												
-6899.5									0.000026874			0.0003386																												
-6894.5									0.00003187			0.0003334																												
-6889.5									0.000026043			0.0003332																												
-6884.5									0.000025833			0.0003254																												
-6879.5									0.000028541			0.0003315																												
-6874.5									0.00003167			0.0003314																												
-6869.5									0.000028541			0.0003256																												
-6864.5									0.00003208			0.0003369																												
-6859.5									0.000027915			0.0003273																												
-6854.5									0.00003208			0.0003395																												
-6849.5									0.000029582			0.0003346																												
-6844.5									0.00003375			0.0003334																												
-6839.5									0.000030626			0.000332																												
-6834.5									0.00003437			0.0003392																												
-6829.5									0.00003375			0.0003423																												
-6824.5									0.00002875			0.000336																												
-6819.5									0.00003604			0.0003343																												
-6814.5									0.00003167			0.0003328																												
-6809.5									0.00003708			0.0003346																												
-6804.5									0.00003333			0.0003321																												
-6799.5									0.00003396			0.0003332																												
-6794.5									0.00003375			0.0003431																												
-6789.5									0.00003667			0.0003389																												
-6784.5									0.00003312			0.0003364																												
-6779.5									0.00003958			0.000337																												
-6774.5									0.00003292			0.0003308																												
-6769.5									0.00004			0.000348																												
-6764.5									0.00003604			0.0003341																												
-6759.5									0.00003771			0.0003285																												
-6754.5									0.00003813			0.0003291																												
-6749.5									0.00004062			0.0003406																												
-6744.5									0.00003917			0.0003337																												
-6739.5									0.00003979			0.0003371																												
-6734.5									0.00003917			0.0003351																												
-6729.5									0.00004042			0.0003308																												
-6724.5									0.000045			0.0003369																												
-6719.5									0.00003979			0.0003321																												
-6714.5									0.0000375			0.0003347																												
-6709.5									0.00004417			0.0003303																												
-6704.5									0.00004708			0.0003368																												
-6699.5									0.00004292			0.0003329																												
-6694.5									0.00003833			0.0003285																												
-6689.5									0.00004625			0.0003339																												
-6684.5									0.00005042			0.0003302																												
-6679.5									0.00004791			0.0003277																												
-6674.5									0.00004354			0.0003368																												
-6669.5									0.00004271			0.0003304																												
-6664.5									0.00004833			0.0003368																												
-6659.5									0.00004833			0.0003297																												
-6654.5									0.00004937			0.0003341																												
-6649.5									0.00004583			0.0003332																												
-6644.5									0.00004583			0.0003341																												
-6639.5									0.00004729			0.0003422																												
-6634.5									0.00004812			0.0003387																												
-6629.5									0.00004687			0.0003304																												
-6624.5									0.00004354			0.0003406																												
-6619.5									0.00005625			0.0003302																												
-6614.5									0.00004812			0.0003251																												
-6609.5									0.00005146			0.0003383																												
-6604.5									0.000055			0.00031302																												
-6599.5									0.00005979			0.0003398																												
-6594.5									0.00005708			0.0003285																												
-6589.5									0.00005292			0.000339																												
-6584.5									0.00005354			0.0003348																												
-6579.5									0.0000525			0.0003332																												
-6574.5									0.00005479			0.000326																												
-6569.5									0.00005437			0.0003397																												
-6564.5									0.0000575			0.0003345																												
-6559.5									0.00005521			0.0003322																												
-6554.5									0.00005562			0.000334																												
-6549.5									0.00005625			0.0003242																												
-6544.5									0.00006083			0.0003376																												
-6539.5									0.0000625			0.0003226																												
-6534.5									0.00005729			0.0003322																												
-6529.5									0.00006521			0.0003282																												
-6524.5									0.00006021			0.0003295																												
-6519.5									0.00005958			0.0003418																												
-6514.5									0.00006292			0.0003356																												
-6509.5									0.00006604			0.0003308																												
-6504.5									0.0000675			0.0003221																												
-6499.5									0.00006354			0.0003279																												
-6494.5									0.00006458			0.0003333																												
-6489.5									0.00006708			3.44E-04																												
-6484.5									0.00006812			0.0003351																												
-6479.5									0.00006625			0.0003464																												
-6474.5									0.00006708			0.0003372																												
-6469.5									0.00006521			0.0003339																												
-6464.5									0.00007188			0.0003361																												
-6459.5									0.00006792			3.33E-04																												
-6454.5									0.00006812			0.0003294																												
-6449.5									0.00008062			0.0003208																												
-6444.5									0.00007458			0.0003369																												
-6439.5									0.00007396			3.32E-04																												
-6434.5									0.00007687			3.33E-04																												
-6429.5									0.00006625			3.36E-04																												
-6424.5									0.00007792			3.32E-04																												
-6419.5									0.00007313			3.27E-04																												
-6414.5									0.00007646			3.30E-04																												
-6409.5									0.00007979			3.41E-04																												
-6404.5									0.000075			3.33E-04																												
-6399.5									0.000085			3.41E-04																												
-6394.5									0.00007771			3.21E-04																												
-6389.5									0.00008104			3.43E-04																												
-6384.5									0.00008187			3.31E-04																												
-6379.5									0.00008375			3.36E-04																												
-6374.5									0.00008875			3.31E-04																												
-6369.5									0.00008479			3.35E-04																												
-6364.5									0.00008291			3.31E-04																												
-6359.5									0.00007938			3.32E-04																												
-6354.5									0.00008667			3.50E-04																												
-6349.5									0.0000875			3.43E-04																												
-6344.5									0.00009			3.32E-04																												
-6339.5									0.00009104			3.29E-04																												
-6334.5									0.00009417			3.34E-04																												
-6329.5									0.00009229			0.0003399																												
-6324.5									0.00009354			3.37E-04																												
-6319.5									9.77E-05			3.26E-04																												
-6314.5									9.90E-05			3.39E-04																												
-6309.5									9.23E-05			3.33E-04																												
-6304.5									0.00009417			0.0003397																												
-6299.5									0.00010875			0.0003318																												
-6294.5									0.00010312			0.0003429																												
-6289.5									0.00010521			0.0003309																												
-6284.5									0.00010708			0.0003339																												
-6279.5									0.00011021			0.0003321																												
-6274.5									0.00010521			0.0003364																												
-6269.5									0.00011438			0.0003497																												
-6264.5									0.00010583			0.0003497																												
-6259.5									0.00010542			0.0003333																												
-6254.5									0.00010271			0.0003585																												
-6249.5									0.00011292			0.0003394																												
-6244.5									0.00011062			0.0003382																												
-6239.5									0.00012083			0.0003298																												
-6234.5									0.00011438			0.0003339																												
-6229.5									0.00011583			0.0003392																												
-6224.5									0.00012146			0.000333																												
-6219.5									0.00012			0.0003318																												
-6214.5									0.00013042			0.0003328																												
-6209.5									0.00012437			0.0003323																												
-6204.5									0.00011833			0.0003443																												
-6199.5									0.00012875			0.0003345																												
-6194.5									0.00013187			0.0003329																												
-6189.5									0.00013208			0.0003377																												
-6184.5									0.00012562			0.0003352																												
-6179.5									0.00012729			0.0003345																												
-6174.5									0.00014188			0.0003322																												
-6169.5									0.00012854			0.0003455																												
-6164.5									0.00013792			0.0003352																												
-6159.5									0.00014542			0.0003377																												
-6154.5									0.00012771			0.0003346																												
-6149.5									0.00014687			0.0003398																												
-6144.5									0.0001425			0.000333																												
-6139.5									0.00014875			0.0003384																												
-6134.5									0.00015812			0.0003358																												
-6129.5									0.00014646			0.0003374																												
-6124.5									0.00014375			0.0003397																												
-6119.5									0.00015604			0.0003335																												
-6114.5									0.00015167			0.000334																												
-6109.5									0.00016229			0.000332																												
-6104.5									0.00016104			0.0003439																												
-6099.5									0.00015958			0.0003396																												
-6094.5									0.00016438			0.0003335																												
-6089.5									0.00016458			0.0003258																												
-6084.5									0.00017229			0.0003377																												
-6079.5									0.00016854			0.0003341																												
-6074.5									0.00017687			0.000333																												
-6069.5									0.00017771			0.0003254																												
-6064.5									0.00017208			0.0003336																												
-6059.5									0.00018166			0.000331																												
-6054.5									0.00018146			0.0003421																												
-6049.5									0.000175			0.000343																												
-6044.5									0.00018604			0.0003382																												
-6039.5									0.00019104			0.0003435																												
-6034.5									0.00018729			0.0003352																												
-6029.5									0.00019708			0.0003283																												
-6024.5									0.00020396			0.0003428																												
-6019.5									0.00019125			0.000333																												
-6014.5									0.00019979			0.0003335																												
-6009.5									0.00021083			0.0003272																												
-6004.5									0.00019625			0.0003339																												
-5999.5									0.00021708			0.0003476																												
-5994.5									0.00022021			0.0003397																												
-5989.5									0.00021187			0.0003295																												
-5984.5									0.00021271			0.0003324																												
-5979.5									0.00022291			0.0003349																												
-5974.5									0.00023021			0.0003341																												
-5969.5									0.00022979			0.0003378																												
-5964.5									0.00024125			0.000328																												
-5959.5									0.00023125			0.0003355																												
-5954.5									0.00023208			0.0003273																												
-5949.5									0.00023354			0.000327																												
-5944.5									0.00025542			0.000331																												
-5939.5	0			0					0.0002525	0		0.0003371																												
-5934.5	2.08E-07			0					2.48E-04	0.00E+00		3.28E-04																												
-5929.5	7.30E-07			0					2.50E-04	0.00E+00		3.28E-04																												
-5924.5	1.56E-06			0					2.45E-04	0.00E+00		3.28E-04																												
-5919.5	2.40E-06			0					2.68E-04	0.00E+00		3.24E-04																												
-5914.5	1.87E-06			0					2.62E-04	0.00E+00		3.25E-04																												
-5909.5	2.19E-06			0					2.59E-04	0.00E+00		3.41E-04																												
-5904.5	2.71E-06			0					2.81E-04	0.00E+00		3.37E-04																												
-5899.5	0.000003438			0					0.00027271	0.00E+00		0.0003256																												
-5894.5	0.000004062			0					0.00029312	0.00E+00		0.0003426																												
-5889.5	0.000005938			0					0.00028666	0		0.0003349																												
-5884.5	0.000007396			0					0.00029917	0.00E+00		0.0003267																												
-5879.5	0.000008645			0					0.00030625	0.00E+00		0.0003373																												
-5874.5	0.000009166			0					0.00029979	0.00E+00		0.0003278																												
-5869.5	0.000012188			0					0.00030791	0.00E+00		0.0003404																												
-5864.5	0.000014375			0					0.00031541	0.00E+00		0.0003299																												
-5859.5	0.000016667			0					0.0003269	0.00E+00		0.0003335																												
-5854.5	0.000014896			0					0.00030521	0.00E+00		0.0003352																												
-5849.5	0.000018125			0					0.0003177	0		0.0003332																												
-5844.5	0.000025626			0					0.0003235	0.00E+00		0.0003319																												
-5839.5	0.000027292			0					0.0003377	0.00E+00		0.0003276																												
-5834.5	0.000024792			0					0.0003298	0.00E+00		0.0003361																												
-5829.5	0.000029062			0					0.0003348	0.00E+00		0.0003434																												
-5824.5	0.00003406			0					0.0003525	0.00E+00		0.0003281																												
-5819.5	0.00003542			0					0.0003548	0.00E+00		0.0003383																												
-5814.5	0.00004062			0					0.0003529	0.00E+00		0.0003342																												
-5809.5	0.00004333			0					0.0003629	0.00E+00		0.0003487																												
-5804.5	0.00004552			0					0.0003679	0.00E+00		0.0003367																												
-5799.5	0.0000476			0					0.0003915	0.00E+00		0.0003415																												
-5794.5	0.00005083			0					0.0004023	0.00E+00		0.0003298																												
-5789.5	0.00005562			0					0.0004021	0.00E+00		0.0003256																												
-5784.5	0.00006385			0					0.0004065	0.00E+00		0.0003334																												
-5779.5	0.0000599			0					0.0004071	0.00E+00		0.0003337																												
-5774.5	0.00007281			0					0.0004267	0.00E+00		0.0003276																												
-5769.5	0.00007573			0					0.0004062	0		0.0003251																												
-5764.5	0.00008094			0					0.0004471	0		0.0003301																												
-5759.5	0.00008635			0					0.000444	0.00E+00		0.0003429																												
-5754.5	0.00009125			0					0.00043	0.00E+00		0.0003377																												
-5749.5	0.00009927			0					0.0004452	0.00E+00		0.0003353																												
-5744.5	0.00010063			0					0.0004565	0		0.0003244																												
-5739.5	0.00011146			0					0.000465	0		0.0003436																												
-5734.5	0.00011771			0					0.0004727	0.00E+00		0.000337																												
-5729.5	0.00012656			0					0.0004696	0		0.0003282																												
-5724.5	0.00012948			0					0.0004806	0		0.0003308																												
-5719.5	0.00013458			0					0.0004958	0.00E+00		0.0003348																												
-5714.5	0.0001449			0					0.0005277	0.00E+00		0.0003355																												
-5709.5	0.00014729			0					0.0005365	0.00E+00		0.000338																												
-5704.5	0.00015531			0					0.0005452	0.00E+00		0.0003356																												
-5699.5	0.00016146			0					0.0005452	0.00E+00		0.0003353																												
-5694.5	0.00016656			0					0.0005623	0.00E+00		0.0003212																												
-5689.5	0.00017927			0					0.0005412	0		0.0003272																												
-5684.5	0.00018677			0					0.0005752	0.00E+00		0.000343																												
-5679.5	0.00019448			0					0.000586	0.00E+00		0.0003319																												
-5674.5	0.00019511			0					0.0005996	0.00E+00		0.0003257																												
-5669.5	0.00020563			0					0.0006131	0.00E+00		0.0003353																												
-5664.5	0.00020979			0					0.0006112	0.00E+00		0.0003265																												
-5659.5	0.0002249			0					0.0006423	0.00E+00		0.0003359																												
-5654.5	0.00023229			0					0.0006508	0		0.0003377																												
-5649.5	0.00023906			0					0.0006642	0.00E+00		0.000346																												
-5644.5	0.00024698			0					0.0006629	0.00E+00		0.0003444																												
-5639.5	0.00026604			0					0.0007075	0.00E+00		0.0003362																												
-5634.5	0.00026136			0					0.0007142	0		0.0003376																												
-5629.5	0.00026646			0					0.000725	0.00E+00		0.000331																												
-5624.5	0.00028167			0					0.0007115	0.00E+00		0.0003323																												
-5619.5	0.00029333			0					0.0007442	0.00E+00		0.0003383																												
-5614.5	0.00029917			0					0.0007294	0		0.0003249																												
-5609.5	0.00029833			0					0.000804	0		0.0003305																												
-5604.5	0.00031594			0					0.0007979	0		0.0003257																												
-5599.5	0.0003215			0					0.0008235	0.00E+00		0.0003283																												
-5594.5	0.0003282			0					0.0008173	0		0.000323																												
-5589.5	0.0003329			0					0.000856	0.00E+00		0.00033																												
-5584.5	0.0003442			0					0.0008717	0		0.0003274																												
-5579.5	0.0003651			0					0.0009071	0		0.0003421																												
-5574.5	0.0003559			0					0.0009075	0.00E+00		0.0003383																												
-5569.5	0.0003623			0					0.0009135	0.00E+00		0.0003322																												
-5564.5	0.0003728			0					0.0009567	0.00E+00		0.0003427																												
-5559.5	0.0003743			0					0.0009712	0.00E+00		0.000335																												
-5554.5	0.0003927			0					0.0010115	0.00E+00		0.0003364																												
-5549.5	0.0004019			0					0.0010181	0		0.0003273																												
-5544.5	0.0004073			0					0.0010283	0		0.000345																												
-5539.5	0.00043			0					0.0011035	0.00E+00		0.0003284																												
-5534.5	0.0004263			0					0.0011252	0.00E+00		0.0003329																												
-5529.5	0.0004439			1.59E-06					1.12E-03	0.00E+00		3.39E-04																												
-5524.5	0.0004528			0.000005555					0.0011675	0.00E+00		0.0003284																												
-5519.5	0.0004504			0.000007937					0.001209	0.00E+00		0.0003272																												
-5514.5	0.0004577			0.00001131					0.0012323	0		0.00031604																												
-5509.5	0.000457			0.000024206					0.0012712	0.00E+00		0.0003294																												
-5504.5	0.0004698			0.00003591					0.0012873	0.00E+00		0.000326																												
-5499.5	0.0004971			0.00004921					0.0013446	0.00E+00		0.0003326																												
-5494.5	0.0004966			0.00005298					0.0013458	0.00E+00		0.0003241																												
-5489.5	0.0004948			0.00006766					0.00138	0		0.0003422																												
-5484.5	0.0005259			0.00009702					0.0014304	0		0.0003343																												
-5479.5	0.0005152			0.00014524					0.0014814	0		0.0003382																												
-5474.5	0.000531			0.00025238					0.0015237	0		0.0003328																												
-5469.5	0.0005378			0.0003649					0.0015596	0.00E+00		0.0003314																												
-5464.5	0.0005379			0.0004208					0.0015787	0.00E+00		0.0003356																												
-5459.5	0.0005486			0.0004536					0.0016671	0		0.0003315																												
-5454.5	0.000565			0.0004496					0.0017258	0.00E+00		0.0003268																												
-5449.5	0.0005745			0.000451					0.0017446	0.00E+00		0.0003336																												
-5444.5	0.0005723			0.0004929					0.0018139	0		0.0003334																												
-5439.5	0.0005815			0.0005113					0.0018558	0.00E+00		0.0003346																												
-5434.5	0.0005817			0.0005446					0.0019369	0		0.0003372																												
-5429.5	0.0005946			0.0005671					0.002005	0		0.0003364																												
-5424.5	0.0005967			0.0006054					0.0020394	0.00E+00		0.0003284																												
-5419.5	0.0006195			0.0006171					0.0021148	0		0.0003303																												
-5414.5	0.0006297			0.0006655					0.0022367	0		0.0003329																												
-5409.5	0.0006127			0.0006633					0.0022489	0.00E+00		0.0003375																												
-5404.5	0.0006341			0.0006907					0.0023387	0.00E+00		0.0003415																												
-5399.5	0.0006355			0.0007228					0.0024237	0		0.0003399																												
